Channel ,Time_Hours,Current_mA,CurrentDensity_mA/cm^2,Time_Since_Inoc_hrs
2_prime1338,248.49,0.220302,0.0073,244.49
2_prime1338,248.51,0.220039,0.0073,244.51
2_prime1338,248.54,0.220169,0.0073,244.54
2_prime1338,248.56,0.220165,0.0073,244.56
2_prime1338,248.58,0.220500,0.0073,244.58
2_prime1338,248.60,0.220642,0.0073,244.60
2_prime1338,248.62,0.220665,0.0073,244.62
2_prime1338,248.64,0.220920,0.0073,244.64
2_prime1338,248.66,0.220448,0.0073,244.66
2_prime1338,248.68,0.220227,0.0073,244.68
2_prime1338,248.70,0.220464,0.0073,244.70
2_prime1338,248.72,0.220437,0.0073,244.72
2_prime1338,248.74,0.220724,0.0073,244.74
2_prime1338,248.76,0.221061,0.0073,244.76
2_prime1338,248.79,0.220665,0.0073,244.79
2_prime1338,248.81,0.220875,0.0073,244.81
2_prime1338,248.83,0.220667,0.0073,244.83
2_prime1338,248.85,0.220031,0.0073,244.85
2_prime1338,248.87,0.220178,0.0073,244.87
2_prime1338,248.89,0.219982,0.0073,244.89
2_prime1338,248.91,0.220253,0.0073,244.91
2_prime1338,248.93,0.220258,0.0073,244.93
2_prime1338,248.95,0.220414,0.0073,244.95
2_prime1338,248.97,0.220391,0.0073,244.97
2_prime1338,248.99,0.220594,0.0073,244.99
2_prime1338,249.01,0.220817,0.0073,245.01
2_prime1338,249.04,0.220849,0.0073,245.04
2_prime1338,249.06,0.220621,0.0073,245.06
2_prime1338,249.08,0.220828,0.0073,245.08
2_prime1338,249.10,0.220310,0.0073,245.10
2_prime1338,249.12,0.219647,0.0073,245.12
2_prime1338,249.14,0.219856,0.0073,245.14
2_prime1338,249.16,0.219621,0.0073,245.16
2_prime1338,249.18,0.219639,0.0073,245.18
2_prime1338,249.20,0.220185,0.0073,245.20
2_prime1338,249.22,0.220647,0.0073,245.22
2_prime1338,249.24,0.220777,0.0073,245.24
2_prime1338,249.26,0.220668,0.0073,245.26
2_prime1338,249.29,0.220304,0.0073,245.29
2_prime1338,249.31,0.220006,0.0073,245.31
2_prime1338,249.33,0.219799,0.0073,245.33
2_prime1338,249.35,0.219837,0.0073,245.35
2_prime1338,249.37,0.219713,0.0073,245.37
2_prime1338,249.39,0.220056,0.0073,245.39
2_prime1338,249.41,0.219757,0.0073,245.41
2_prime1338,249.43,0.219623,0.0073,245.43
2_prime1338,249.45,0.219435,0.0073,245.45
2_prime1338,249.47,0.219245,0.0073,245.47
2_prime1338,249.49,0.219239,0.0073,245.49
2_prime1338,249.51,0.219185,0.0072,245.51
2_prime1338,249.54,0.219483,0.0073,245.54
2_prime1338,249.56,0.219542,0.0073,245.56
2_prime1338,249.58,0.219293,0.0073,245.58
2_prime1338,249.60,0.219478,0.0073,245.60
2_prime1338,249.62,0.219220,0.0073,245.62
2_prime1338,249.64,0.219469,0.0073,245.64
2_prime1338,249.66,0.220032,0.0073,245.66
2_prime1338,249.68,0.220146,0.0073,245.68
2_prime1338,249.70,0.220078,0.0073,245.70
2_prime1338,249.72,0.220021,0.0073,245.72
2_prime1338,249.74,0.220157,0.0073,245.74
2_prime1338,249.76,0.219975,0.0073,245.76
2_prime1338,249.79,0.219626,0.0073,245.79
2_prime1338,249.81,0.219482,0.0073,245.81
2_prime1338,249.83,0.219733,0.0073,245.83
2_prime1338,249.85,0.219897,0.0073,245.85
2_prime1338,249.87,0.220060,0.0073,245.87
2_prime1338,249.89,0.219707,0.0073,245.89
2_prime1338,249.91,0.219340,0.0073,245.91
2_prime1338,249.93,0.219327,0.0073,245.93
2_prime1338,249.95,0.218801,0.0072,245.95
2_prime1338,249.97,0.218275,0.0072,245.97
2_prime1338,249.99,0.218267,0.0072,245.99
2_prime1338,250.01,0.218349,0.0072,246.01
2_prime1338,250.04,0.218630,0.0072,246.04
2_prime1338,250.06,0.218812,0.0072,246.06
2_prime1338,250.08,0.219184,0.0072,246.08
2_prime1338,250.10,0.219150,0.0072,246.10
2_prime1338,250.12,0.218856,0.0072,246.12
2_prime1338,250.14,0.218626,0.0072,246.14
2_prime1338,250.16,0.218710,0.0072,246.16
2_prime1338,250.18,0.218846,0.0072,246.18
2_prime1338,250.20,0.218684,0.0072,246.20
2_prime1338,250.22,0.218671,0.0072,246.22
2_prime1338,250.24,0.218466,0.0072,246.24
2_prime1338,250.26,0.218160,0.0072,246.26
2_prime1338,250.29,0.218249,0.0072,246.29
2_prime1338,250.31,0.218159,0.0072,246.31
2_prime1338,250.33,0.217881,0.0072,246.33
2_prime1338,250.35,0.218016,0.0072,246.35
2_prime1338,250.37,0.218049,0.0072,246.37
2_prime1338,250.39,0.218053,0.0072,246.39
2_prime1338,250.41,0.218622,0.0072,246.41
2_prime1338,250.43,0.218943,0.0072,246.43
2_prime1338,250.45,0.218877,0.0072,246.45
2_prime1338,250.47,0.218971,0.0072,246.47
2_prime1338,250.49,0.218666,0.0072,246.49
2_prime1338,250.51,0.218332,0.0072,246.51
2_prime1338,250.54,0.218324,0.0072,246.54
2_prime1338,250.56,0.218083,0.0072,246.56
2_prime1338,250.58,0.218274,0.0072,246.58
2_prime1338,250.60,0.218228,0.0072,246.60
2_prime1338,250.62,0.218374,0.0072,246.62
2_prime1338,250.64,0.218272,0.0072,246.64
2_prime1338,250.66,0.218348,0.0072,246.66
2_prime1338,250.68,0.218472,0.0072,246.68
2_prime1338,250.70,0.218077,0.0072,246.70
2_prime1338,250.72,0.217549,0.0072,246.72
2_prime1338,250.74,0.217600,0.0072,246.74
2_prime1338,250.76,0.217681,0.0072,246.76
2_prime1338,250.79,0.217745,0.0072,246.79
2_prime1338,250.81,0.217326,0.0072,246.81
2_prime1338,250.83,0.217447,0.0072,246.83
2_prime1338,250.85,0.217157,0.0072,246.85
2_prime1338,250.87,0.216877,0.0072,246.87
2_prime1338,250.89,0.216849,0.0072,246.89
2_prime1338,250.91,0.216926,0.0072,246.91
2_prime1338,250.93,0.217062,0.0072,246.93
2_prime1338,250.95,0.217369,0.0072,246.95
2_prime1338,250.97,0.217337,0.0072,246.97
2_prime1338,250.99,0.217794,0.0072,246.99
2_prime1338,251.01,0.217770,0.0072,247.01
2_prime1338,251.04,0.217622,0.0072,247.04
2_prime1338,251.06,0.217508,0.0072,247.06
2_prime1338,251.08,0.217693,0.0072,247.08
2_prime1338,251.10,0.217229,0.0072,247.10
2_prime1338,251.12,0.217221,0.0072,247.12
2_prime1338,251.14,0.217393,0.0072,247.14
2_prime1338,251.16,0.217297,0.0072,247.16
2_prime1338,251.18,0.217122,0.0072,247.18
2_prime1338,251.20,0.217198,0.0072,247.20
2_prime1338,251.22,0.217010,0.0072,247.22
2_prime1338,251.24,0.216675,0.0072,247.24
2_prime1338,251.26,0.216554,0.0072,247.26
2_prime1338,251.29,0.216369,0.0072,247.29
2_prime1338,251.31,0.216342,0.0072,247.31
2_prime1338,251.33,0.216669,0.0072,247.33
2_prime1338,251.35,0.216705,0.0072,247.35
2_prime1338,251.37,0.216482,0.0072,247.37
2_prime1338,251.39,0.216762,0.0072,247.39
2_prime1338,251.41,0.216950,0.0072,247.41
2_prime1338,251.43,0.216668,0.0072,247.43
2_prime1338,251.45,0.216692,0.0072,247.45
2_prime1338,251.47,0.216455,0.0072,247.47
2_prime1338,251.49,0.217081,0.0072,247.49
2_prime1338,251.51,0.217688,0.0072,247.51
2_prime1338,251.54,0.218309,0.0072,247.54
2_prime1338,251.56,0.219265,0.0073,247.56
2_prime1338,251.58,0.220179,0.0073,247.58
2_prime1338,251.60,0.220749,0.0073,247.60
2_prime1338,251.62,0.221375,0.0073,247.62
2_prime1338,251.64,0.221874,0.0073,247.64
2_prime1338,251.66,0.221965,0.0073,247.66
2_prime1338,251.68,0.221404,0.0073,247.68
2_prime1338,251.70,0.222121,0.0073,247.70
2_prime1338,251.72,0.222215,0.0074,247.72
2_prime1338,251.74,0.222173,0.0073,247.74
2_prime1338,251.76,0.222132,0.0073,247.76
2_prime1338,251.79,0.222111,0.0073,247.79
2_prime1338,251.81,0.221760,0.0073,247.81
2_prime1338,251.83,0.221150,0.0073,247.83
2_prime1338,251.85,0.220340,0.0073,247.85
2_prime1338,251.87,0.219207,0.0073,247.87
2_prime1338,251.89,0.218393,0.0072,247.89
2_prime1338,251.91,0.217866,0.0072,247.91
2_prime1338,251.93,0.217291,0.0072,247.93
2_prime1338,251.95,0.216273,0.0072,247.95
2_prime1338,251.97,0.214974,0.0071,247.97
2_prime1338,251.99,0.213923,0.0071,247.99
2_prime1338,252.01,0.212891,0.0070,248.01
2_prime1338,252.04,0.211953,0.0070,248.04
2_prime1338,252.06,0.211492,0.0070,248.06
2_prime1338,252.08,0.211653,0.0070,248.08
2_prime1338,252.10,0.211708,0.0070,248.10
2_prime1338,252.12,0.212196,0.0070,248.12
2_prime1338,252.14,0.212177,0.0070,248.14
2_prime1338,252.16,0.213045,0.0070,248.16
2_prime1338,252.18,0.213381,0.0071,248.18
2_prime1338,252.20,0.214020,0.0071,248.20
2_prime1338,252.22,0.214598,0.0071,248.22
2_prime1338,252.24,0.214699,0.0071,248.24
2_prime1338,252.26,0.215037,0.0071,248.26
2_prime1338,252.29,0.215408,0.0071,248.29
2_prime1338,252.31,0.216080,0.0071,248.31
2_prime1338,252.33,0.216580,0.0072,248.33
2_prime1338,252.35,0.217002,0.0072,248.35
2_prime1338,252.37,0.217385,0.0072,248.37
2_prime1338,252.39,0.217908,0.0072,248.39
2_prime1338,252.41,0.217797,0.0072,248.41
2_prime1338,252.43,0.217768,0.0072,248.43
2_prime1338,252.45,0.217864,0.0072,248.45
2_prime1338,252.47,0.217669,0.0072,248.47
2_prime1338,252.49,0.217673,0.0072,248.49
2_prime1338,252.51,0.216923,0.0072,248.51
2_prime1338,252.54,0.216176,0.0072,248.54
2_prime1338,252.56,0.215117,0.0071,248.56
2_prime1338,252.58,0.214852,0.0071,248.58
2_prime1338,252.60,0.214630,0.0071,248.60
2_prime1338,252.62,0.214655,0.0071,248.62
2_prime1338,252.64,0.214699,0.0071,248.64
2_prime1338,252.66,0.214397,0.0071,248.66
2_prime1338,252.68,0.214322,0.0071,248.68
2_prime1338,252.70,0.213944,0.0071,248.70
2_prime1338,252.72,0.213346,0.0071,248.72
2_prime1338,252.74,0.213182,0.0071,248.74
2_prime1338,252.76,0.213581,0.0071,248.76
2_prime1338,252.79,0.213764,0.0071,248.79
2_prime1338,252.81,0.213334,0.0071,248.81
2_prime1338,252.83,0.213775,0.0071,248.83
2_prime1338,252.85,0.213328,0.0071,248.85
2_prime1338,252.87,0.213025,0.0070,248.87
2_prime1338,252.89,0.212722,0.0070,248.89
2_prime1338,252.91,0.212291,0.0070,248.91
2_prime1338,252.93,0.212216,0.0070,248.93
2_prime1338,252.95,0.212422,0.0070,248.95
2_prime1338,252.97,0.212404,0.0070,248.97
2_prime1338,252.99,0.212799,0.0070,248.99
2_prime1338,253.01,0.213256,0.0071,249.01
2_prime1338,253.04,0.213500,0.0071,249.04
2_prime1338,253.06,0.213406,0.0071,249.06
2_prime1338,253.08,0.213741,0.0071,249.08
2_prime1338,253.10,0.214275,0.0071,249.10
2_prime1338,253.12,0.214798,0.0071,249.12
2_prime1338,253.14,0.214981,0.0071,249.14
2_prime1338,253.16,0.215695,0.0071,249.16
2_prime1338,253.18,0.216189,0.0072,249.18
2_prime1338,253.20,0.216728,0.0072,249.20
2_prime1338,253.22,0.216901,0.0072,249.22
2_prime1338,253.24,0.217456,0.0072,249.24
2_prime1338,253.26,0.217721,0.0072,249.26
2_prime1338,253.29,0.217378,0.0072,249.29
2_prime1338,253.31,0.217422,0.0072,249.31
2_prime1338,253.33,0.217481,0.0072,249.33
2_prime1338,253.35,0.217290,0.0072,249.35
2_prime1338,253.37,0.217058,0.0072,249.37
2_prime1338,253.39,0.216884,0.0072,249.39
2_prime1338,253.41,0.216594,0.0072,249.41
2_prime1338,253.43,0.216633,0.0072,249.43
2_prime1338,253.45,0.217078,0.0072,249.45
2_prime1338,253.47,0.217502,0.0072,249.47
2_prime1338,253.49,0.217230,0.0072,249.49
2_prime1338,253.51,0.217077,0.0072,249.51
2_prime1338,253.54,0.216426,0.0072,249.54
2_prime1338,253.56,0.216275,0.0072,249.56
2_prime1338,253.58,0.216292,0.0072,249.58
2_prime1338,253.60,0.215807,0.0071,249.60
2_prime1338,253.62,0.216251,0.0072,249.62
2_prime1338,253.64,0.216495,0.0072,249.64
2_prime1338,253.66,0.216253,0.0072,249.66
2_prime1338,253.68,0.216268,0.0072,249.68
2_prime1338,253.70,0.216604,0.0072,249.70
2_prime1338,253.72,0.216452,0.0072,249.72
2_prime1338,253.74,0.216474,0.0072,249.74
2_prime1338,253.76,0.216058,0.0071,249.76
2_prime1338,253.79,0.216184,0.0072,249.79
2_prime1338,253.81,0.216114,0.0071,249.81
2_prime1338,253.83,0.215851,0.0071,249.83
2_prime1338,253.85,0.215921,0.0071,249.85
2_prime1338,253.87,0.215731,0.0071,249.87
2_prime1338,253.89,0.215124,0.0071,249.89
2_prime1338,253.91,0.215131,0.0071,249.91
2_prime1338,253.93,0.215144,0.0071,249.93
2_prime1338,253.95,0.215219,0.0071,249.95
2_prime1338,253.97,0.215378,0.0071,249.97
2_prime1338,253.99,0.215242,0.0071,249.99
2_prime1338,254.01,0.215278,0.0071,250.01
2_prime1338,254.04,0.215217,0.0071,250.04
2_prime1338,254.06,0.215329,0.0071,250.06
2_prime1338,254.08,0.215252,0.0071,250.08
2_prime1338,254.10,0.214955,0.0071,250.10
2_prime1338,254.12,0.214600,0.0071,250.12
2_prime1338,254.14,0.214846,0.0071,250.14
2_prime1338,254.16,0.214779,0.0071,250.16
2_prime1338,254.18,0.214564,0.0071,250.18
2_prime1338,254.20,0.214500,0.0071,250.20
2_prime1338,254.22,0.214884,0.0071,250.22
2_prime1338,254.24,0.215030,0.0071,250.24
2_prime1338,254.26,0.215216,0.0071,250.26
2_prime1338,254.29,0.214870,0.0071,250.29
2_prime1338,254.31,0.214680,0.0071,250.31
2_prime1338,254.33,0.214093,0.0071,250.33
2_prime1338,254.35,0.214204,0.0071,250.35
2_prime1338,254.37,0.213902,0.0071,250.37
2_prime1338,254.39,0.214163,0.0071,250.39
2_prime1338,254.41,0.213995,0.0071,250.41
2_prime1338,254.43,0.214108,0.0071,250.43
2_prime1338,254.45,0.214187,0.0071,250.45
2_prime1338,254.47,0.212916,0.0070,250.47
2_prime1338,254.49,0.212044,0.0070,250.49
2_prime1338,254.51,0.211837,0.0070,250.51
2_prime1338,254.54,0.212680,0.0070,250.54
2_prime1338,254.56,0.213334,0.0071,250.56
2_prime1338,254.58,0.213561,0.0071,250.58
2_prime1338,254.60,0.213425,0.0071,250.60
2_prime1338,254.62,0.213610,0.0071,250.62
2_prime1338,254.64,0.214006,0.0071,250.64
2_prime1338,254.66,0.214132,0.0071,250.66
2_prime1338,254.68,0.214120,0.0071,250.68
2_prime1338,254.70,0.214316,0.0071,250.70
2_prime1338,254.72,0.214226,0.0071,250.72
2_prime1338,254.74,0.214136,0.0071,250.74
2_prime1338,254.76,0.214011,0.0071,250.76
2_prime1338,254.79,0.214344,0.0071,250.79
2_prime1338,254.81,0.214351,0.0071,250.81
2_prime1338,254.83,0.214558,0.0071,250.83
2_prime1338,254.85,0.214346,0.0071,250.85
2_prime1338,254.87,0.214331,0.0071,250.87
2_prime1338,254.89,0.214740,0.0071,250.89
2_prime1338,254.91,0.214408,0.0071,250.91
2_prime1338,254.93,0.214674,0.0071,250.93
2_prime1338,254.95,0.214544,0.0071,250.95
2_prime1338,254.97,0.214541,0.0071,250.97
2_prime1338,254.99,0.214463,0.0071,250.99
2_prime1338,255.01,0.214411,0.0071,251.01
2_prime1338,255.04,0.214155,0.0071,251.04
2_prime1338,255.06,0.214446,0.0071,251.06
2_prime1338,255.08,0.214349,0.0071,251.08
2_prime1338,255.10,0.214266,0.0071,251.10
2_prime1338,255.12,0.214395,0.0071,251.12
2_prime1338,255.14,0.214431,0.0071,251.14
2_prime1338,255.16,0.214200,0.0071,251.16
2_prime1338,255.18,0.214084,0.0071,251.18
2_prime1338,255.20,0.213819,0.0071,251.20
2_prime1338,255.22,0.213747,0.0071,251.22
2_prime1338,255.24,0.213797,0.0071,251.24
2_prime1338,255.26,0.213419,0.0071,251.26
2_prime1338,255.29,0.212948,0.0070,251.29
2_prime1338,255.31,0.213223,0.0071,251.31
2_prime1338,255.33,0.213193,0.0071,251.33
2_prime1338,255.35,0.213041,0.0070,251.35
2_prime1338,255.37,0.213176,0.0071,251.37
2_prime1338,255.39,0.213170,0.0071,251.39
2_prime1338,255.41,0.212941,0.0070,251.41
2_prime1338,255.43,0.213033,0.0070,251.43
2_prime1338,255.45,0.212652,0.0070,251.45
2_prime1338,255.47,0.212382,0.0070,251.47
2_prime1338,255.49,0.212460,0.0070,251.49
2_prime1338,255.51,0.212527,0.0070,251.51
2_prime1338,255.54,0.212587,0.0070,251.54
2_prime1338,255.56,0.212819,0.0070,251.56
2_prime1338,255.58,0.213060,0.0070,251.58
2_prime1338,255.60,0.212715,0.0070,251.60
2_prime1338,255.62,0.212612,0.0070,251.62
2_prime1338,255.64,0.212438,0.0070,251.64
2_prime1338,255.66,0.213069,0.0070,251.66
2_prime1338,255.68,0.213327,0.0071,251.68
2_prime1338,255.70,0.213118,0.0070,251.70
2_prime1338,255.72,0.213304,0.0071,251.72
2_prime1338,255.74,0.213088,0.0070,251.74
2_prime1338,255.76,0.213640,0.0071,251.76
2_prime1338,255.79,0.213600,0.0071,251.79
2_prime1338,255.81,0.213538,0.0071,251.81
2_prime1338,255.83,0.213438,0.0071,251.83
2_prime1338,255.85,0.213017,0.0070,251.85
2_prime1338,255.87,0.213298,0.0071,251.87
2_prime1338,255.89,0.213366,0.0071,251.89
2_prime1338,255.91,0.213550,0.0071,251.91
2_prime1338,255.93,0.213624,0.0071,251.93
2_prime1338,255.95,0.213640,0.0071,251.95
2_prime1338,255.97,0.213750,0.0071,251.97
2_prime1338,255.99,0.213571,0.0071,251.99
2_prime1338,256.01,0.213808,0.0071,252.01
2_prime1338,256.04,0.213541,0.0071,252.04
2_prime1338,256.06,0.213702,0.0071,252.06
2_prime1338,256.08,0.213621,0.0071,252.08
2_prime1338,256.10,0.213606,0.0071,252.10
2_prime1338,256.12,0.213468,0.0071,252.12
2_prime1338,256.14,0.213384,0.0071,252.14
2_prime1338,256.16,0.213468,0.0071,252.16
2_prime1338,256.18,0.213712,0.0071,252.18
2_prime1338,256.20,0.213690,0.0071,252.20
2_prime1338,256.22,0.213799,0.0071,252.22
2_prime1338,256.24,0.213455,0.0071,252.24
2_prime1338,256.26,0.213468,0.0071,252.26
2_prime1338,256.29,0.213573,0.0071,252.29
2_prime1338,256.31,0.213683,0.0071,252.31
2_prime1338,256.33,0.213209,0.0071,252.33
2_prime1338,256.35,0.213237,0.0071,252.35
2_prime1338,256.37,0.213379,0.0071,252.37
2_prime1338,256.39,0.213050,0.0070,252.39
2_prime1338,256.41,0.213021,0.0070,252.41
2_prime1338,256.43,0.213576,0.0071,252.43
2_prime1338,256.45,0.213558,0.0071,252.45
2_prime1338,256.47,0.213357,0.0071,252.47
2_prime1338,256.49,0.213298,0.0071,252.49
2_prime1338,256.51,0.213373,0.0071,252.51
2_prime1338,256.54,0.213249,0.0071,252.54
2_prime1338,256.56,0.213381,0.0071,252.56
2_prime1338,256.58,0.213641,0.0071,252.58
2_prime1338,256.60,0.213221,0.0071,252.60
2_prime1338,256.62,0.213204,0.0071,252.62
2_prime1338,256.64,0.213011,0.0070,252.64
2_prime1338,256.66,0.212730,0.0070,252.66
2_prime1338,256.68,0.213211,0.0071,252.68
2_prime1338,256.70,0.213085,0.0070,252.70
2_prime1338,256.72,0.213660,0.0071,252.72
2_prime1338,256.74,0.213343,0.0071,252.74
2_prime1338,256.76,0.213910,0.0071,252.76
2_prime1338,256.79,0.213574,0.0071,252.79
2_prime1338,256.81,0.213569,0.0071,252.81
2_prime1338,256.83,0.213349,0.0071,252.83
2_prime1338,256.85,0.213313,0.0071,252.85
2_prime1338,256.87,0.213537,0.0071,252.87
2_prime1338,256.89,0.213383,0.0071,252.89
2_prime1338,256.91,0.213464,0.0071,252.91
2_prime1338,256.93,0.213398,0.0071,252.93
2_prime1338,256.95,0.212886,0.0070,252.95
2_prime1338,256.97,0.212880,0.0070,252.97
2_prime1338,256.99,0.212885,0.0070,252.99
2_prime1338,257.01,0.213167,0.0071,253.01
2_prime1338,257.04,0.213576,0.0071,253.04
2_prime1338,257.06,0.213588,0.0071,253.06
2_prime1338,257.08,0.213395,0.0071,253.08
2_prime1338,257.10,0.213184,0.0071,253.10
2_prime1338,257.12,0.213634,0.0071,253.12
2_prime1338,257.14,0.213291,0.0071,253.14
2_prime1338,257.16,0.212932,0.0070,253.16
2_prime1338,257.18,0.213042,0.0070,253.18
2_prime1338,257.20,0.213402,0.0071,253.20
2_prime1338,257.22,0.213739,0.0071,253.22
2_prime1338,257.24,0.214040,0.0071,253.24
2_prime1338,257.26,0.214152,0.0071,253.26
2_prime1338,257.29,0.214671,0.0071,253.29
2_prime1338,257.31,0.214578,0.0071,253.31
2_prime1338,257.33,0.214054,0.0071,253.33
2_prime1338,257.35,0.214041,0.0071,253.35
2_prime1338,257.37,0.214153,0.0071,253.37
2_prime1338,257.39,0.214471,0.0071,253.39
2_prime1338,257.41,0.214612,0.0071,253.41
2_prime1338,257.43,0.214965,0.0071,253.43
2_prime1338,257.45,0.215268,0.0071,253.45
2_prime1338,257.47,0.215298,0.0071,253.47
2_prime1338,257.49,0.215536,0.0071,253.49
2_prime1338,257.51,0.215923,0.0071,253.51
2_prime1338,257.54,0.216042,0.0071,253.54
2_prime1338,257.56,0.216076,0.0071,253.56
2_prime1338,257.58,0.215845,0.0071,253.58
2_prime1338,257.60,0.215859,0.0071,253.60
2_prime1338,257.62,0.215848,0.0071,253.62
2_prime1338,257.64,0.215768,0.0071,253.64
2_prime1338,257.66,0.215263,0.0071,253.66
2_prime1338,257.68,0.214387,0.0071,253.68
2_prime1338,257.70,0.213916,0.0071,253.70
2_prime1338,257.72,0.213334,0.0071,253.72
2_prime1338,257.74,0.212609,0.0070,253.74
2_prime1338,257.76,0.211781,0.0070,253.76
2_prime1338,257.79,0.211906,0.0070,253.79
2_prime1338,257.81,0.211675,0.0070,253.81
2_prime1338,257.83,0.211597,0.0070,253.83
2_prime1338,257.85,0.211617,0.0070,253.85
2_prime1338,257.87,0.211723,0.0070,253.87
2_prime1338,257.89,0.211756,0.0070,253.89
2_prime1338,257.91,0.211622,0.0070,253.91
2_prime1338,257.93,0.212128,0.0070,253.93
2_prime1338,257.95,0.212180,0.0070,253.95
2_prime1338,257.97,0.212654,0.0070,253.97
2_prime1338,257.99,0.213163,0.0071,253.99
2_prime1338,258.01,0.213183,0.0071,254.01
2_prime1338,258.04,0.213334,0.0071,254.04
2_prime1338,258.06,0.213156,0.0071,254.06
2_prime1338,258.08,0.213314,0.0071,254.08
2_prime1338,258.10,0.213381,0.0071,254.10
2_prime1338,258.12,0.213077,0.0070,254.12
2_prime1338,258.14,0.213329,0.0071,254.14
2_prime1338,258.16,0.213658,0.0071,254.16
2_prime1338,258.18,0.213593,0.0071,254.18
2_prime1338,258.20,0.213553,0.0071,254.20
2_prime1338,258.22,0.213599,0.0071,254.22
2_prime1338,258.24,0.213475,0.0071,254.24
2_prime1338,258.26,0.213431,0.0071,254.26
2_prime1338,258.29,0.213482,0.0071,254.29
2_prime1338,258.31,0.213258,0.0071,254.31
2_prime1338,258.33,0.213228,0.0071,254.33
2_prime1338,258.35,0.213604,0.0071,254.35
2_prime1338,258.37,0.213631,0.0071,254.37
2_prime1338,258.39,0.213694,0.0071,254.39
2_prime1338,258.41,0.214089,0.0071,254.41
2_prime1338,258.43,0.214407,0.0071,254.43
2_prime1338,258.45,0.214535,0.0071,254.45
2_prime1338,258.47,0.214400,0.0071,254.47
2_prime1338,258.49,0.214491,0.0071,254.49
2_prime1338,258.51,0.214764,0.0071,254.51
2_prime1338,258.54,0.214442,0.0071,254.54
2_prime1338,258.56,0.214347,0.0071,254.56
2_prime1338,258.58,0.214562,0.0071,254.58
2_prime1338,258.60,0.214638,0.0071,254.60
2_prime1338,258.62,0.215163,0.0071,254.62
2_prime1338,258.64,0.215803,0.0071,254.64
2_prime1338,258.66,0.215874,0.0071,254.66
